Recording timestamp	Eye movement type index	Gaze event duration	Fixation point X	Fixation point Y	target	phone_x	phone_y	best_match	screentime
342640.0	380	100.0	873.0	518.0	cell phone	0.4993296799596817	0.574467814873445	take_note.jpg	222506
342850.0	381	280.0	960.0	505.0	cell phone	0.7477442836869118	0.5652119277080877	take_note.jpg	222716
343270.0	382	480.0	915.0	318.0	cell phone	0.7727297898123278	0.10731986805985701	take_note.jpg	223136
343830.0	383	520.0	874.0	353.0	cell phone	0.01313108359519681	0.1301145993523741	take_note.jpg	223696
344380.0	384	300.0	925.0	379.0	cell phone	0.15775318961534274	0.1265192810401335	take_note.jpg	224246
344820.0	385	380.0	1009.0	499.0	cell phone	0.8611457895371284	0.7408386331462404	take_note.jpg	224686
346260.0	386	2379.0	908.0	323.0	cell phone	0.3071349784901977	0.03485054919568772	take_note.jpg	226126
347649.0	387	280.0	1004.0	494.0	cell phone	0.8430682881197381	0.6466687454526557	take_note.jpg	227515
348929.0	388	2159.0	872.0	293.0	cell phone	0.39677594077428346	0.13350405328174494	take_note.jpg	228795
350209.0	389	280.0	999.0	532.0	cell phone	0.7719563190604352	0.6977481307995209	take_note.jpg	230075
350658.0	390	500.0	845.0	179.0	cell phone	0.3840861523297014	0.0948665075521636	take_note.jpg	230524
351108.0	391	320.0	949.0	455.0	cell phone	0.7690095823518615	0.5983803140446673	take_note.jpg	230974
351498.0	392	380.0	836.0	212.0	cell phone	0.36090096853534176	0.10480779099052286	take_note.jpg	231364
351948.0	393	400.0	948.0	516.0	cell phone	0.7022053867613604	0.7228053585225148	take_note.jpg	231814
352458.0	394	420.0	895.0	183.0	cell phone	0.569394445742286	0.09324707878974953	take_note.jpg	232324
352798.0	395	200.0	975.0	381.0	cell phone	0.8375621308223284	0.4376417721514142	take_note.jpg	232664
353118.0	396	340.0	961.0	530.0	cell phone	0.8950231660428266	0.7339484133137418	take_note.jpg	232984
353728.0	397	760.0	824.0	168.0	surroundings				0
354298.0	398	140.0	975.0	590.0	building				0
355307.0	399	160.0	886.0	461.0	cell phone	0.6958557147018559	0.56980658692125	take_note.jpg	235173
355537.0	400	260.0	1001.0	494.0	cell phone	0.7931800847068089	0.7218042781286758	take_note.jpg	235403
356227.0	401	1000.0	892.0	228.0	cell phone	0.3599510537297895	0.11606903390141045	take_note.jpg	236093
356947.0	402	280.0	1002.0	465.0	cell phone	0.8936604719955327	0.7207623519114477	take_note.jpg	236813
357297.0	403	300.0	847.0	141.0	cell phone	0.2884818658443015	0.08595911783703124	take_note.jpg	237163
357567.0	404	200.0	940.0	156.0	cell phone	0.514267432277999	0.1205791716626292	take_note.jpg	237433
358037.0	405	660.0	885.0	387.0	cell phone	0.4590406902783632	0.5624483412533171	take_note.jpg	237903
358477.0	406	140.0	912.0	498.0	cell phone	0.28994082840236685	0.7879746835443038	take_note.jpg	238343
358707.0	407	240.0	1027.0	420.0	cell phone	0.8864517889984251	0.7066199084461503	take_note.jpg	238573
359026.0	408	360.0	885.0	405.0	cell phone	0.4919961483323536	0.7050346070844621	take_note.jpg	238892
359316.0	409	180.0	928.0	306.0	cell phone	0.559845421177705	0.5120193679238301	take_note.jpg	239182
359576.0	410	300.0	1038.0	402.0	cell phone	0.8821103422781341	0.6780818648856971	take_note.jpg	239442
359866.0	411	160.0	928.0	174.0	cell phone	0.6565792715743517	0.27543799073580416	take_note.jpg	239732
360136.0	412	340.0	935.0	74.0	cell phone	0.6082479661768629	0.08401032975219645	take_note.jpg	240002
360426.0	413	160.0	982.0	283.0	cell phone	0.7622750496189272	0.4044755688723865	take_note.jpg	240292
360636.0	414	180.0	821.0	309.0	cell phone	0.2433673176152367	0.4309254625255734	take_note.jpg	240502
360956.0	415	380.0	1010.0	477.0	cell phone	0.8408959424613038	0.7187712138401859	take_note.jpg	240822
361436.0	416	460.0	867.0	106.0	cell phone	0.397978687425094	0.10933878047399227	take_note.jpg	241302
361736.0	417	80.0	783.0	109.0	cell phone	0.10208477321301784	0.1078873956430848	take_note.jpg	241602
362016.0	418	340.0	1025.0	458.0	cell phone	0.8830835005364184	0.6933952764978567	take_note.jpg	241882
362426.0	419	360.0	822.0	114.0	cell phone	0.22618078556721705	0.1285967258070656	take_note.jpg	242292
362726.0	420	180.0	956.0	83.0	cell phone	0.5749361980711815	0.07057215161952067	take_note.jpg	242592
363005.0	421	240.0	1038.0	474.0	cell phone	0.88852676551285	0.7216556554114177	take_note.jpg	242871
363415.0	422	460.0	830.0	91.0	cell phone	0.23673143015921824	0.061955340927803526	take_note.jpg	243281
363835.0	423	260.0	1026.0	498.0	cell phone	0.8954978760398724	0.7193111934251736	take_note.jpg	243701
364305.0	424	520.0	886.0	167.0	cell phone	0.4134508596768019	0.11440567329861047	take_note.jpg	244171
364805.0	425	280.0	891.0	187.0	cell phone	0.4616608406912524	0.12164328958716987	take_note.jpg	244671
365205.0	426	240.0	1025.0	555.0	cell phone	0.8903844548524799	0.7919670400915118	take_note.jpg	245071
365565.0	427	440.0	920.0	491.0	cell phone	0.4030377922900992	0.7532336586344393	take_note.jpg	245431
366015.0	428	420.0	1010.0	340.0	cell phone	0.6498525814927765	0.4677527686452162	take_note.jpg	245881
366395.0	429	300.0	877.0	357.0	cell phone	0.33076602141378025	0.48263932190978703	take_note.jpg	246261
366635.0	430	140.0	1003.0	339.0	cell phone	0.7107608313402458	0.4193723175979783	take_note.jpg	246501
366855.0	431	220.0	917.0	117.0	building				0
367205.0	432	440.0	831.0	188.0	surroundings				0
367764.0	433	560.0	893.0	294.0	cell phone	0.37886795255523614	0.012225158812972555	take_note.jpg	247630
368164.0	434	120.0	947.0	549.0	cell phone	0.4252887043400251	0.6164684261613096	take_note.jpg	248030
368364.0	435	80.0	982.0	497.0	cell phone	0.3371276996893917	0.6911724084572202	take_note.jpg	248230
368644.0	436	200.0	983.0	368.0	cell phone	0.7209791408862469	0.4918974998722279	take_note.jpg	248510
368964.0	437	360.0	912.0	193.0	cell phone	0.534926377982597	0.10194714809628214	take_note.jpg	248830
369304.0	438	240.0	921.0	376.0	cell phone	0.4459901446052785	0.5037766671440849	take_note.jpg	249170
369494.0	439	100.0	853.0	362.0	cell phone	0.191543397125372	0.5117174019437241	take_note.jpg	249360
369844.0	440	520.0	969.0	451.0	cell phone	0.9574069417913256	0.7418556527481085	take_note.jpg	249710
371194.0	441	2119.0	909.0	437.0	cell phone	0.21432985440907765	0.7170047020343099	take_note.jpg	251060
372463.0	442	360.0	879.0	115.0	cell phone	0.2595695454904605	0.14158775466849433	take_note.jpg	252329
372833.0	443	360.0	932.0	273.0	cell phone	0.4064378939643857	0.40178380631945504	take_note.jpg	252699
373913.0	444	1700.0	881.0	199.0	surroundings				0
374973.0	445	300.0	915.0	241.0	cell phone	0.3598544203513929	0.09059478896780217	take_note.jpg	254839
375432.0	446	460.0	890.0	216.0	cell phone	0.3143991177883064	0.0545330161122303	take_note.jpg	255298
375782.0	447	160.0	1057.0	325.0	cell phone	0.9262498478563004	0.2894575245578861	take_note.jpg	255648
376212.0	448	660.0	1000.0	402.0	cell phone	0.9374488834733355	0.488657171535197	take_note.jpg	256078
376842.0	449	560.0	919.0	500.0	cell phone	0.8510085532779957	0.6438404042095299	view_note.jpg	256708
377672.0	450	980.0	913.0	405.0	cell phone	0.5907952065629121	0.4172812426754074	map_ar.jpg	257538
379042.0	451	1520.0	870.0	215.0	cell phone	0.29221323122889065	0.1733459920436964	map_ar.jpg	258908
381051.0	452	2240.0	879.0	265.0	cell phone	0.1216330349327077	0.08471129119277927	map_ar.jpg	260917
382931.0	453	1480.0	867.0	255.0	cell phone	0.2195315238747433	0.03763695715931457	view_note.jpg	262797
384071.0	454	500.0	948.0	290.0	cell phone	0.3452171191982551	0.1327171189715547	view_note.jpg	263937
384571.0	455	460.0	982.0	377.0	cell phone	0.608488498049807	0.3746153780967893	view_note.jpg	264437
385150.0	456	660.0	925.0	214.0	cell phone	0.5918095972236469	0.08098680337771774	view_note.jpg	265016
385590.0	457	180.0	924.0	355.0	cell phone	0.5666940393367512	0.40281221779631776	map_ar.jpg	265456
385810.0	458	220.0	888.0	417.0	cell phone	0.2924400253948401	0.5534842849571225	map_ar.jpg	265676
385980.0	459	80.0	987.0	389.0	cell phone	0.5173908819936175	0.5385705308258028	map_ar.jpg	265846
386140.0	460	160.0	895.0	186.0	cell phone	0.2467185840086428	0.13531128506226406	map_ar.jpg	266006
386450.0	461	420.0	963.0	203.0	cell phone	0.6636929931785059	0.1105870186162052	map_ar.jpg	266316
387450.0	462	1540.0	961.0	231.0	cell phone	0.649867374005305	0.2683333333333333	map_ar.jpg	267316
388410.0	463	340.0	898.0	340.0	cell phone	0.3586691335810707	0.4801920309996218	map_ar.jpg	268276
388679.0	464	160.0	976.0	278.0	cell phone	0.5341658354030776	0.3869670066419759	map_ar.jpg	268545
388849.0	465	140.0	1058.0	147.0	cell phone	0.7784195839326941	0.1806555833302632	map_ar.jpg	268715
389129.0	466	340.0	1014.0	353.0	cell phone	0.5852814268439179	0.5528404086569825	map_ar.jpg	268995
389419.0	467	200.0	929.0	311.0	cell phone	0.2081987111060355	0.3923677690321799	map_ar.jpg	269285
389719.0	468	360.0	937.0	256.0	cell phone	0.3903315324880425	0.1606395842468342	map_ar.jpg	269585
390209.0	469	540.0	964.0	407.0	cell phone	0.5685334139973584	0.5261173462633837	map_ar.jpg	270075
390849.0	470	620.0	987.0	201.0	cell phone	0.4904487143236465	0.13326050940629142	map_ar.jpg	270715
391239.0	471	80.0	874.0	227.0	cell phone	0.264553487274663	0.10544533738057134	map_ar.jpg	271105
392459.0	472	2079.0	882.0	242.0	cell phone	0.7384362421943784	0.2513600289706409	map_ar.jpg	272325
393678.0	473	160.0	896.0	251.0	cell phone	0.8223334872656214	0.22110382706466628	map_ar.jpg	273544
394218.0	474	680.0	937.0	257.0	cell phone	0.6989031443560585	0.14251254542628242	map_ar.jpg	274084
394938.0	475	720.0	902.0	219.0	cell phone	0.20658682634730527	0.2508532423208191	map_ar.jpg	274804
395558.0	476	480.0	1049.0	179.0	cell phone	0.6421050099879358	0.19297867716079856	map_ar.jpg	275424
396448.0	477	1100.0	965.0	193.0	cell phone	0.3868194842406877	0.11310592459605028	view_note.jpg	276314
397237.0	478	440.0	1007.0	90.0	cell phone	0.18165857529334808	0.10956802430029372	view_note.jpg	277103
397717.0	479	320.0	968.0	187.0	cell phone	0.6779654846954066	0.12806101540998702	map_ar.jpg	277583
398087.0	480	380.0	1000.0	203.0	cell phone	0.8670743535890096	0.20048470856851824	map_ar.jpg	277953
398457.0	481	280.0	829.0	100.0	cell phone	0.35323259583783256	0.12062430606333688	map_ar.jpg	278323
398727.0	482	140.0	887.0	270.0	cell phone	0.631353074022574	0.33754673171165644	map_ar.jpg	278593
399077.0	483	360.0	888.0	388.0	cell phone	0.718167041982248	0.4394539437875351	map_ar.jpg	278943
399367.0	484	180.0	925.0	280.0	cell phone	0.8819815004284242	0.1829636244319748	map_ar.jpg	279233
399887.0	485	820.0	836.0	282.0	cell phone	0.5472710567844414	0.1656189787651048	map_ar.jpg	279753
400517.0	486	400.0	941.0	201.0	cell phone	0.779917998664441	0.2833326769837954	map_ar.jpg	280383
400967.0	487	420.0	767.0	154.0	cell phone	0.2295098808987611	0.1596315248251317	map_ar.jpg	280833
401866.0	488	1280.0	926.0	242.0	cell phone	0.7907244982744119	0.257316320565065	map_ar.jpg	281732
403736.0	489	2339.0	883.0	268.0	cell phone	0.3630513709619239	0.216354876773735	map_ar.jpg	283602
405036.0	490	160.0	999.0	214.0	cell phone	0.746987819681679	0.1982100899404204	map_ar.jpg	284902
405345.0	491	380.0	810.0	197.0	cell phone	0.18352496777651586	0.1403158612223313	map_ar.jpg	285211
405675.0	492	200.0	1010.0	223.0	cell phone	0.7645807623778752	0.2285394122519355	map_ar.jpg	285541
406045.0	493	340.0	830.0	218.0	cell phone	0.19127512577404407	0.22330995860536515	map_ar.jpg	285911
407145.0	494	1820.0	903.0	222.0	cell phone	0.4019213920456533	0.19977778743022231	map_ar.jpg	287011
408925.0	495	1700.0	992.0	247.0	cell phone	0.7345328863102816	0.17407489977290858	map_ar.jpg	288791
410854.0	496	1920.0	867.0	252.0	cell phone	0.3237018159071909	0.1878417929464324	map_ar.jpg	290720
412054.0	497	460.0	1019.0	215.0	cell phone	0.7660366241970228	0.20026970447997025	map_ar.jpg	291920
412414.0	498	160.0	957.0	360.0	cell phone	0.5175867903644061	0.4694458516579882	map_ar.jpg	292280
413304.0	499	1600.0	946.0	394.0	cell phone	0.5148112283373718	0.5783929608719086	map_ar.jpg	293170
414563.0	500	780.0	911.0	330.0	cell phone	0.460273202118737	0.4755982851558529	map_ar.jpg	294429
415163.0	501	180.0	789.0	62.0	building				0
415443.0	502	140.0	841.0	135.0	cell phone	0.1851573969353726	0.03282312287990211	map_ar.jpg	295309
416323.0	503	660.0	996.0	428.0	cell phone	0.4968403292044603	0.4295438781380029	info_menzis.jpg	296189
417873.0	504	2359.0	934.0	264.0	cell phone	0.3455960547707818	0.06808979236526122	info_menzis.jpg	297739
419522.0	505	860.0	960.0	328.0	cell phone	0.4365879369020448	0.5836893931509427	info_menzis.jpg	299388
420402.0	506	740.0	948.0	306.0	cell phone	0.3787373956897276	0.5305408306981763	info_menzis.jpg	300268
421272.0	507	960.0	937.0	284.0	cell phone	0.8391854328808278	0.3506975441752268	info_menzis.jpg	301138
422172.0	508	620.0	955.0	334.0	cell phone	0.6357258621498344	0.3846224139639977	sat_image.jpg	302038
424101.0	509	3119.0	926.0	303.0	cell phone	0.4517921217243562	0.39352596269971096	old_map.jpg	303967
425791.0	510	200.0	881.0	342.0	cell phone	0.4226262872425224	0.3556612516960856	old_map.jpg	305657
426081.0	511	180.0	904.0	413.0	cell phone	0.461496982630019	0.436908583372267	old_map.jpg	305947
427010.0	512	1640.0	884.0	325.0	cell phone	0.3792423208319941	0.2739676816459167	old_map_2.jpg	306876
427940.0	513	180.0	911.0	423.0	cell phone	0.41369422999804856	0.4333747396566539	old_map_2.jpg	307806
428630.0	514	1160.0	1001.0	414.0	cell phone	0.7040960681559097	0.3614372889588701	old_map_2.jpg	308496
429810.0	515	1160.0	979.0	401.0	cell phone	0.7124265284343073	0.40978995999974	old_map_2.jpg	309676
430570.0	516	320.0	844.0	351.0	cell phone	0.3768897324924807	0.2881907682464239	old_map_2.jpg	310436
431339.0	517	900.0	960.0	382.0	cell phone	0.6850737174731971	0.3289376446095582	old_map_2.jpg	311205
431967.5	518	140.0	903.0	349.0	cell phone	0.4699008494472478	0.2803837729023745	old_map_2.jpg	311833
432399.0	519	700.0	928.0	427.0	cell phone	0.5107516732848207	0.4285267042325715	old_map_2.jpg	312265
433109.0	520	500.0	911.0	382.0	cell phone	0.4862969326194426	0.3143095673652325	old_map_2.jpg	312975
433659.0	521	540.0	863.0	211.0	surroundings				0
434499.0	522	1060.0	956.0	390.0	cell phone	0.5473505142311115	0.4179731576918989	old_map.jpg	314365
435599.0	523	1100.0	891.0	344.0	cell phone	0.5040849070951877	0.3366869729065791	info_menzis.jpg	315465
436378.0	524	420.0	916.0	463.0	cell phone	0.4095753321076857	0.5994104440253729	info_menzis.jpg	316244
436708.0	525	120.0	898.0	186.0	cell phone	0.3727797204701565	0.13893376124681542	info_menzis.jpg	316574
436858.0	526	140.0	838.0	147.0	surroundings				0
437208.0	527	480.0	1020.0	401.0	cell phone	0.8721715738457657	0.39537818861559215	info_menzis.jpg	317074
437508.0	528	80.0	919.0	420.0	cell phone	0.5803894511710015	0.3790659641121962	info_menzis.jpg	317374
437668.0	529	160.0	959.0	334.0	cell phone	0.7385546444475569	0.2792689326206653	info_menzis.jpg	317534
438518.0	530	1460.0	955.0	467.0	cell phone	0.5395232469889966	0.4839018526015949	map_ar.jpg	318384
439348.0	531	160.0	939.0	291.0	cell phone	0.4677898615046445	0.24060227657978586	map_ar.jpg	319214
439748.0	532	600.0	898.0	244.0	others				0
440967.0	533	80.0	872.0	123.0	others				0
441267.0	534	160.0	1132.0	447.0	cell phone	0.7654723127035831	0.31703204047217537	info_tunnel.jpg	321133
441417.0	535	100.0	1028.0	318.0	cell phone	0.4670509612287341	0.18521387214317592	info_tunnel.jpg	321283
442057.0	536	1160.0	966.0	266.0	others				0
443007.0	537	200.0	1031.0	435.0	cell phone	0.6209066292403097	0.5084896273267379	info_tunnel.jpg	322873
443277.0	538	300.0	934.0	358.0	cell phone	0.2392638036809816	0.4425196850393701	info_tunnel.jpg	323143
444096.0	539	1300.0	957.0	337.0	cell phone	0.7270457518089127	0.4036846758349529	info_tunnel.jpg	323962
444866.0	540	80.0	986.0	194.0	cell phone	0.8537313432835821	0.11937716262975775	photo_itc.jpg	324732
445036.0	541	220.0	900.0	240.0	cell phone	0.6085929670902517	0.2454415254260065	map_ar.jpg	324902
445276.0	542	220.0	984.0	293.0	cell phone	0.9055299539170508	0.325	map_ar.jpg	325142
445846.0	543	360.0	861.0	200.0	cell phone	0.3542593918382101	0.13554790778738954	map_ar.jpg	325712
446116.0	544	140.0	875.0	280.0	cell phone	0.4214233460892495	0.30092605429720737	map_ar.jpg	325982
446296.0	545	180.0	987.0	268.0	cell phone	0.7346971662188521	0.2741198409676737	map_ar.jpg	326162
446826.0	546	800.0	875.0	225.0	cell phone	0.4953841471596259	0.1783742510841605	map_ar.jpg	326692
447786.0	547	960.0	973.0	190.0	cell phone	0.7720606901446259	0.1414968498834405	map_ar.jpg	327652
448885.0	548	1200.0	1020.0	190.0	cell phone	0.9042712451431832	0.12296866562378185	map_ar.jpg	328751
449815.0	549	620.0	949.0	233.0	cell phone	0.6259288601794217	0.13309362222769672	map_ar.jpg	329681
450385.0	550	440.0	965.0	385.0	cell phone	0.5176166763713834	0.5363135881756433	map_ar.jpg	330251
450795.0	551	300.0	940.0	344.0	cell phone	0.5031316400956761	0.5018624861732596	map_ar.jpg	330661
451405.0	552	840.0	952.0	199.0	cell phone	0.700738357749214	0.16327283734986364	map_ar.jpg	331271
452075.0	553	320.0	926.0	270.0	cell phone	0.5523653379602436	0.09936776211353812	map_ar.jpg	331941
452614.0	554	460.0	951.0	244.0	cell phone	0.6051133081081798	0.09210369888568654	map_ar.jpg	332480
453224.0	555	620.0	970.0	284.0	cell phone	0.7101093166248317	0.08049134348087196	map_ar.jpg	333090
454234.0	556	1140.0	980.0	253.0	cell phone	0.7597881889924784	0.1046298129771068	map_ar.jpg	334100
455084.0	557	520.0	969.0	379.0	cell phone	0.5261392168552188	0.4550434334343687	map_ar.jpg	334950
455404.0	558	80.0	1048.0	250.0	cell phone	0.8117143588369585	0.22009690277696686	map_ar.jpg	335270
455834.0	559	660.0	1037.0	219.0	cell phone	0.8655472788326736	0.14270562720726665	map_ar.jpg	335700
457023.0	560	1680.0	959.0	374.0	cell phone	0.5371822238768431	0.48497227573262	map_ar.jpg	336889
458153.0	561	540.0	1042.0	210.0	cell phone	0.9037490807921648	0.2184687191658849	map_ar.jpg	338019
458763.0	562	600.0	1022.0	238.0	cell phone	0.739999054911482	0.2745466845902862	map_ar.jpg	338629
459273.0	563	380.0	902.0	229.0	cell phone	0.3577261641761479	0.10906596712308272	map_ar.jpg	339139
460143.0	564	1240.0	871.0	293.0	cell phone	0.09201236021411176	0.04573058862839514	map_ar.jpg	340009
461113.0	565	660.0	1030.0	326.0	cell phone	0.928425974929892	0.05803187566548248	map_ar.jpg	340979
462072.0	566	1200.0	897.0	323.0	surroundings				0
463202.0	567	980.0	938.0	308.0	cell phone	0.6249443634103345	0.06486928759247894	map_ar.jpg	343068
464632.0	568	1820.0	1008.0	130.0	cell phone	0.7892545009551191	0.14476081941418434	map_ar_2.jpg	344498
465701.0	569	280.0	985.0	122.0	cell phone	0.5326832575357953	0.1599488125451813	map_ar_2.jpg	345567
466001.0	570	160.0	1010.0	130.0	cell phone	0.6842259024663202	0.17224891414261145	map_ar_2.jpg	345867
466301.0	571	400.0	893.0	123.0	cell phone	0.2741351480384893	0.15334389575297785	map_ar_2.jpg	346167
466911.0	572	660.0	964.0	124.0	cell phone	0.4387949625091205	0.15476509076636147	map_ar_2.jpg	346777
468761.0	573	2919.0	952.0	215.0	cell phone	0.7694208360743954	0.18571612247942199	map_ar_2.jpg	348627
470650.0	574	780.0	762.0	149.0	cell phone	0.125229057995632	0.1003227971458066	map_ar_2.jpg	350516
471690.0	575	1200.0	950.0	188.0	cell phone	0.8457108478291173	0.19018159669199533	map_ar_2.jpg	351556
472930.0	576	1080.0	925.0	223.0	cell phone	0.9112695765370132	0.15492235979035598	map_ar_2.jpg	352796
474359.0	577	1560.0	932.0	254.0	cell phone	0.8964826421931895	0.1358040166623063	map_ar_2.jpg	354225
475429.0	578	500.0	880.0	426.0	cell phone	0.4084316536346016	0.5597420426307425	map_ar_2.jpg	355295
475949.0	579	460.0	1015.0	259.0	cell phone	0.2839920223704065	0.0803403590195512	map_ar_2.jpg	355815
476519.0	580	640.0	912.0	285.0	cell phone	0.16005894302470644	0.29559181653992656	map_ar_2.jpg	356385
477039.0	581	80.0	526.0	135.0	building				0
477139.0	582	80.0	693.0	103.0	surroundings				0
477279.0	583	160.0	698.0	144.0	building				0
477529.0	584	180.0	1067.0	333.0	cell phone	0.4807314386164036	0.12005487739312384	map_ar_2.jpg	357395
477848.0	585	420.0	1071.0	257.0	cell phone	0.11695906432748535	0.07492354740061162	map_ar_2.jpg	357714
478188.0	586	220.0	920.0	250.0	cell phone	0.1202441427138135	0.1889185443166031	map_ar_2.jpg	358054
478578.0	587	520.0	1000.0	240.0	cell phone	0.9283228061183484	0.20231678582423465	map_ar_2.jpg	358444
479028.0	588	340.0	993.0	163.0	cell phone	0.8707065079000277	0.009712886589395795	map_ar_2.jpg	358894
479398.0	589	360.0	877.0	220.0	cell phone	0.3946323160405793	0.08688488269791399	map_ar_2.jpg	359264
479678.0	590	160.0	1044.0	219.0	building				0
479898.0	591	200.0	824.0	246.0	cell phone	0.2797784539459444	0.07522353604303905	map_ar_2.jpg	359764
480268.0	592	460.0	977.0	239.0	cell phone	0.8935988449080517	0.09705101918078574	map_ar_2.jpg	360134
481927.0	593	2619.0	923.0	252.0	cell phone	0.9073221014026941	0.14675575699445811	map_ar_2.jpg	361793
484377.0	594	1000.0	907.0	304.0	cell phone	0.10959033327492858	0.2711669313797492	map_ar_2.jpg	364243
485317.0	595	120.0	703.0	73.0	others				0
485647.0	596	500.0	886.0	179.0	surroundings				0
486146.0	597	100.0	1087.0	596.0	others				0
486346.0	598	60.0	759.0	539.0	cell phone	0.3764282943897209	0.2460105349746945	map_ar_2.jpg	366212
486606.0	599	300.0	1053.0	414.0	cell phone	0.5038068977969439	0.007105403732462851	map_ar_2.jpg	366472
486976.0	600	200.0	995.0	282.0	cell phone	0.1769247989560474	0.539784967447838	map_ar_2.jpg	366842
487356.0	601	280.0	1152.0	388.0	surroundings				0
487626.0	602	220.0	1066.0	386.0	surroundings				0
487856.0	603	200.0	1006.0	402.0	surroundings				0
488296.0	604	160.0	317.0	239.0	surroundings				0
488706.0	605	100.0	1061.0	533.0	cell phone	0.809165152176673	0.4495630621036151	map_ar_2.jpg	368572
488876.0	606	160.0	941.0	344.0	cell phone	0.5596307894718138	0.3636815358008389	map_ar_2.jpg	368742
489156.0	607	120.0	985.0	595.0	others				0
489356.0	608	120.0	1100.0	742.0	others				0
489646.0	609	100.0	1050.0	708.0	others				0
490196.0	610	120.0	1282.0	462.0	others				0
490356.0	611	160.0	1334.0	433.0	others				0
491435.0	612	280.0	186.0	66.0	surroundings				0
492535.0	613	440.0	1153.0	507.0	others				0
492885.0	614	140.0	970.0	674.0	surroundings				0
495144.0	615	140.0	964.0	518.0	building				0
497764.0	616	140.0	1211.0	577.0	building				0
498024.0	617	180.0	1230.0	723.0	surroundings				0
498434.0	618	200.0	1208.0	542.0	surroundings				0
500833.0	619	200.0	1010.0	423.0	cell phone	0.3279871123351263	0.09362222688031596	map_ar_2.jpg	380699
501283.0	620	660.0	1043.0	417.0	cell phone	0.4641896671222826	0.5051332379731116	map_ar_2.jpg	381149
502198.5	621	100.0	1133.0	3.0	surroundings				0
502583.0	622	380.0	1022.0	401.0	cell phone	0.3818848851726038	0.2851486729738081	map_ar_2.jpg	382449
503063.0	623	480.0	1012.0	373.0	cell phone	0.5826285541192275	0.5628751741536818	map_ar_2.jpg	382929
504692.0	624	1400.0	976.0	387.0	cell phone	0.4348107187444635	0.571753212508312	map_ar_2.jpg	384558
505582.0	625	300.0	973.0	191.0	cell phone	0.532250965310566	0.20233196300989106	map_ar_2.jpg	385448
505852.0	626	200.0	878.0	319.0	cell phone	0.5224274406332454	0.2885572139303483	map_ar_2.jpg	385718
506162.0	627	380.0	892.0	269.0	surroundings				0
506692.0	628	480.0	902.0	388.0	surroundings				0
509601.0	629	1100.0	924.0	397.0	cell phone	0.42542537026378224	0.3143283961537715	info_tunnel.jpg	389467
510351.0	630	360.0	946.0	219.0	cell phone	0.3650241695265758	0.06336001811480654	info_tunnel.jpg	390217
511750.0	631	980.0	982.0	357.0	cell phone	0.3936820955284126	0.5187194612162953	info_tunnel.jpg	391616
512670.0	632	800.0	945.0	161.0	surroundings				0
513223.0	633	260.0	1014.0	290.0	cell phone	0.7222244165480691	0.09284074695696888	info_tunnel.jpg	393089
513780.0	634	580.0	959.0	313.0	cell phone	0.4488448844884488	0.31746031746031744	info_tunnel.jpg	393646
514250.0	635	320.0	1016.0	198.0	cell phone	0.7436763738433598	0.20129883055949305	view_note.jpg	394116
514550.0	636	240.0	881.0	212.0	cell phone	0.3222544095274526	0.11532064264556625	map_ar.jpg	394416
516439.0	637	100.0	406.0	88.0	surroundings				0
517319.0	638	180.0	499.0	27.0	surroundings				0
518009.0	639	80.0	1036.0	435.0	cell phone	0.6977682613621936	0.46786496633883795	map_ar.jpg	397875
518229.0	640	320.0	946.0	325.0	cell phone	0.7317073170731707	0.24104234527687296	map_ar.jpg	398095
518529.0	641	200.0	883.0	471.0	cell phone	0.3824451410658307	0.5161290322580645	map_ar.jpg	398395
519029.0	642	720.0	950.0	399.0	cell phone	0.5817660641287661	0.6115810130758752	map_ar.jpg	398895
519689.0	643	400.0	1029.0	179.0	cell phone	0.7174359396947554	0.13384594414701595	map_ar.jpg	399555
520028.0	644	200.0	903.0	185.0	cell phone	0.33134328358208953	0.10052910052910052	map_ar.jpg	399894
520218.0	645	100.0	922.0	223.0	cell phone	0.3	0.11733800350262695	map_ar.jpg	400084
520418.0	646	260.0	1047.0	187.0	cell phone	0.7412790697674418	0.1086206896551724	map_ar.jpg	400284
520778.0	647	220.0	1070.0	218.0	cell phone	0.7007452728590094	0.23406306844912336	map_ar.jpg	400644
521388.0	648	920.0	1013.0	199.0	cell phone	0.8891672383655568	0.10286830093961613	map_ar.jpg	401254
522148.0	649	500.0	996.0	270.0	cell phone	0.7062314540059347	0.1891891891891892	map_ar.jpg	402014
522998.0	650	1120.0	921.0	259.0	cell phone	0.5636077850588296	0.11199334389649822	map_ar.jpg	402864
523758.0	651	340.0	939.0	138.0	cell phone	0.6907449209932279	0.1924242424242424	map_ar.jpg	403624
524257.0	652	340.0	793.0	153.0	cell phone	0.4206867146261408	0.21703284900752096	map_ar.jpg	404123
524577.0	653	220.0	801.0	326.0	cell phone	0.6141796490654183	0.4656866925738567	map_ar.jpg	404443
525277.0	654	1140.0	758.0	225.0	cell phone	0.12407124659581592	0.264356581447885	map_ar.jpg	405143
526317.0	655	900.0	825.0	248.0	cell phone	0.7201018946590847	0.1772279680426261	map_ar.jpg	406183
527657.0	656	620.0	872.0	288.0	cell phone	0.7837596938418798	0.2598032674852647	map_ar.jpg	407523
529286.0	657	920.0	933.0	314.0	cell phone	0.5756506026436282	0.2022455913949416	map_ar.jpg	409152
